Area,Timestamp,Lat,Lon,Temperature,D.O,pH,Conductivity,B.O.D,Nitrate,Fecalcaliform,Totalcaliform,class,chemical_score,biological_score,physical_score,source_score,WQS,Water_Class
Dakshineswar,2023-02-03,26.8061453,75.7669261,27.5,8.4,8.4,1505.0,0.53,3.0,4.0,1.41,no,81.84333333333333,99.60079893439917,81.5,78,86.71757301365307,Safe
Bally Bridge,2023-10-24,18.693968,74.13803,27.3,4.502,7.877,448.46,7.77,0.296,218.0,1485.0,yes,84.9186,80.41254416665596,65.9325,74,78.6777032499968,Safe
Dakshineswar,2023-03-01,26.23453,81.240869,20.9,7.68889,7.82,261.4,3.75,0.844,4980.0,7510.0,yes,91.7108,0.6874062557496249,82.29444999999998,78,61.14943187672489,Moderate
Bally Bridge,2023-07-27,21.2338919,77.7394855,19.6,6.204,8.354,779.6,4.94,2.05,94.0,224.0,no,83.97733333333333,91.0282762240767,70.86500000000001,74,82.47241620055635,Safe
Babughat,2023-01-17,8.388518,77.105367,27.0,7.25,7.225,62.0,0.825,0.9525,525.0,985.0,yes,97.518,59.15553643668151,84.5625,75,81.16636093100445,Safe
Dakshineswar,2023-06-02,8.682232,76.819949,28.5,7.75,7.125,119.25,0.675,0.865,875.0,1725.0,yes,97.2155,41.68620196785084,87.8125,78,76.75456059035525,Safe
Dakshineswar,2023-05-28,18.585151,73.831801,25.0222222,2.06583333,7.65166667,605.066667,13.4333333,0.705,308.333333,1783.33333,yes,75.47422226333333,73.46703873053818,55.441666625,78,71.1181338494948,Moderate
Bally Bridge,2023-01-03,24.3151711,76.4635387,26.9545,5.47182,8.15,460.909,1.36727,0.50727,3.45455,26.0909,no,93.16206733333334,99.65514100927298,68.7341,74,88.30818923611524,Safe
Howrah Ghat,2023-09-27,23.181467,79.986407,22.3833333,7.16666667,7.6,482.083333,2.39166667,0.7335,2.0,111.0,yes,91.40347777666666,99.80019986673332,81.33333335,80,90.76811774068666,Safe
Bally Bridge,2023-05-18,26.4465698,85.9074525,24.0,7.6,7.64,217.5,2.7,1.38,800.0,1750.0,yes,93.121,44.93289641172215,83.2,74,74.76826892351664,Moderate
Bally Bridge,2023-01-22,26.8028048,84.5169756,24.3333,7.76667,8.11,329.667,2.73333,1.38,1200.0,2733.33,no,91.95489,30.11942119122021,80.50835000000001,74,69.31945235736607,Moderate
Dakshineswar,2023-01-21,15.558287,74.012385,29.0,7.3,5.96,73.65,1.6,0.1075,7.75,181.25,no,97.04416666666668,99.22799538193507,78.7,78,92.1260652812472,Safe
Dakshineswar,2023-11-09,27.897394,78.088013,20.2571,8.32571,7.43333,205.5,3.69167,0.2825,840.0,1743.33,yes,92.79677333333332,43.17105234290797,88.37857500000001,78,75.54574003620573,Safe
Dakshineswar,2023-03-10,31.940009,75.247906,14.0,8.0,8.0,167.0,0.7,0.7,10.0,50.0,yes,96.83666666666667,99.0049833749168,82.5,78,92.7361616791417,Safe
Howrah Ghat,2023-03-18,22.0571189,84.6897495,28.9166667,7.39166667,7.90416667,144.266667,1.53333333,0.39437738,624.0,2352.5,yes,96.197386986,53.57969576674561,80.17708332499998,80,78.58828018942368,Safe
Dakshineswar,2023-01-20,11.1116748,79.2079168,31.5,8.13333333,8.04583333,1132.66667,0.81083333,0.19966667,148.333333,302.5,no,87.43248885733334,86.21436860986292,82.82291667499999,78,85.2018894608922,Safe
Dakshineswar,2023-05-24,30.968965,74.574748,23.0,7.0,7.0,283.0,2.0,3.0,105.0,600.0,yes,92.10333333333334,90.03245225862656,85.0,78,88.6510690109213,Safe
Bally Bridge,2023-09-01,32.365289,75.597287,18.0,8.0,8.0,155.0,0.5,0.5,9.0,80.0,yes,97.38333333333334,99.10403787728836,82.5,74,92.58454469651986,Safe
Bally Bridge,2023-03-23,26.9656041,75.8592052,28.8125,4.10111111,8.54444444,1862.22222,6.58111111,0.95555556,8.33333333,157.666667,no,71.83851853866666,99.17012926421816,58.92222225,74,77.67089064473211,Safe
Babughat,2023-01-29,10.5595839,77.365461,25.2222222,7.57777778,7.92333333,185.555556,0.99111111,0.14966667,101.222222,211.111111,yes,96.703229624,90.37321813970664,80.96388892499999,75,89.486035076512,Safe
Howrah Ghat,2023-01-29,26.8725184,80.9834952,23.6875,8.3625,8.16625,356.75,2.9,1.71167,7500.0,22000.0,no,91.19649733333333,0.0553084370147833,83.065625,80,61.10831646443776,Moderate
Babughat,2023-04-26,21.7217973,82.5948779,29.0,7.2,7.5,320.0,1.4,2.5065,193767.1311595211,17.5,yes,92.92813333333334,7.046998242674918e-83,82.25,75,61.12125333333333,Moderate
Babughat,2023-11-21,10.842308,76.030487,25.375,7.15,7.375,163.5,0.925,0.46,1325.0,2225.0,yes,96.76366666666668,26.58029590889266,82.9375,75,70.76705543933447,Moderate
Howrah Ghat,2023-08-20,19.285012,72.880977,27.5833333,6.98333333,8.3,161.845455,3.76666667,0.47943333,44.3333333,90.0,no,92.97577655933333,95.66350260106456,75.16666665,80,88.9226947340527,Safe
Babughat,2023-03-04,18.825649,74.375023,30.0,7.4,7.4,1134.0,0.22,19.0,373.0,0.87,yes,73.16666666666667,68.86652328439557,84.0,75,74.22662365198534,Moderate
Howrah Ghat,2023-09-29,22.62794,88.221773,26.5,7.5,7.5,981.0,5.9,4.0,22.0,0.31,yes,79.12333333333333,97.824023505121,83.75,80,85.74654038486963,Safe
Babughat,2023-07-30,21.24850768681818,78.72098095669318,22.8,7.5,7.5,416.0,2.95,48.0,119.0,0.077,yes,53.50666666666667,88.78078007619501,83.75,75,72.28690068952517,Moderate
Bally Bridge,2023-06-14,31.79903,78.64342,6.0,8.0,8.0,268.0,0.4,0.1,76.0,421.0,yes,96.70666666666666,92.68162065593822,82.5,74,90.38715286344814,Safe
Babughat,2023-09-11,23.2113297,75.7746257,27.5833,5.85833,7.885,1052.67,12.33,1.9505,193767.1311595211,576037.4703817832,yes,71.47290000000001,7.046998242674918e-83,72.65415,75,50.61999000000001,Polluted
Dakshineswar,2023-02-13,21.4668716,83.9811664,27.0,7.475,7.80666667,199.208333,1.5,0.17901871,1329.16667,2415.0,yes,95.864701702,26.46977499931447,81.324999975,78,70.35181317559434,Moderate
Babughat,2023-06-03,8.6747284,77.565838,25.5833333,7.09166667,7.67441667,103.1,1.15,0.20916667,63.3333333,130.833333,yes,97.26833333066666,93.86305447202554,80.400208325,75,90.64629133887432,Safe
Bally Bridge,2023-04-23,22.7858974,88.3712795,27.0,7.74167,7.81667,287.492,2.1,0.43,84666.7,128333.0,yes,93.98108,1.697146719675528e-35,82.583325,74,61.509097,Moderate
Babughat,2023-04-21,31.384426,76.477998,17.0,9.0,8.0,202.0,0.5,0.3,14.0,59.0,yes,97.07333333333334,98.6097544262862,87.5,75,93.4122596612192,Safe
Dakshineswar,2023-10-15,21.8221869,83.926018,27.5,7.54166667,7.95583333,162.166667,1.825,0.42443346,1287.5,2727.5,yes,95.60545322866666,27.59598209859731,80.539583375,78,70.42889259604586,Moderate
Howrah Ghat,2023-07-07,9.803845,76.455586,26.4583333,7.04166667,6.95833333,55.5,1.10833333,0.43,767.5,1725.0,yes,97.62322222666668,46.41720491043618,84.895833325,80,77.95361702879754,Safe
Dakshineswar,2023-10-17,18.951067,72.836893,23.5833333,5.87272727,7.72181818,432.918182,3.83636364,1.2505,5.08333333,148.333333,yes,89.55526666,99.49295649442078,73.95,78,88.25999361232624,Safe
Bally Bridge,2023-09-20,20.466838,72.86484,26.6666667,3.66666667,8.15,600.0,4.25,1.662,5.5,19.5,no,87.00373333333333,99.45150973089191,59.70833335,74,83.97861292260092,Safe
Howrah Ghat,2023-05-22,21.24850768681818,78.72098095669318,15.0,7.3,7.3,680.0,1.34,4.0,9.0,576037.4703817832,yes,88.21333333333334,99.10403787728836,84.25,80,89.86654469651984,Safe
Babughat,2023-07-11,21.7217973,82.5948779,28.4285714,7.05714286,7.95714286,213.0,1.2,1.476,193767.1311595211,17.8571429,yes,95.0892,7.046998242674918e-83,78.10714285,75,61.15710857000001,Moderate
Howrah Ghat,2023-05-01,32.553363,76.125808,11.0,10.0,8.0,190.0,0.5,0.6,9.0,169.0,yes,96.95333333333332,99.10403787728836,92.5,80,95.01254469651984,Safe
Babughat,2023-11-19,27.4925186,76.5856658,28.175,4.2775,7.83,405.0,13.2875,0.51,5.5,15.25,yes,77.82533333333333,99.45150973089191,65.1625,75,81.4980862526009,Safe
Babughat,2023-05-19,17.6387282,78.1486044,26.8181818,5.30833333,8.08,393.0,2.2,0.91666667,14.5,148.333333,no,92.40333333066668,98.56046187323824,68.44166665,75,87.71780522423815,Safe
Howrah Ghat,2023-10-31,26.9445192,84.5379454,22.6667,7.93333,8.21667,331.333,2.73333,1.38,1266.67,2600.0,no,91.93823,28.176834986556,80.54162499999998,80,69.3366674959668,Moderate
Dakshineswar,2023-01-08,22.560235,88.442108,28.5,7.9,7.9,1712.0,0.04,8.0,21.0,0.37,yes,76.42666666666666,97.92189645694596,82.75,78,84.29723560375045,Safe
Howrah Ghat,2023-06-19,31.886598,76.018882,13.0,9.0,8.0,155.0,0.4,0.5,6.0,58.0,yes,97.51666666666668,99.40179640539353,87.5,80,94.32720558828473,Safe
Dakshineswar,2023-08-05,34.074962,74.80899,9.0,8.0,8.0,184.0,4.0,1.0,193767.1311595211,576037.4703817832,yes,92.02666666666669,7.046998242674918e-83,82.5,78,61.11066666666667,Moderate
Howrah Ghat,2023-01-28,32.597574,75.985873,10.0,9.0,8.0,137.0,0.4,0.3,4.0,47.0,yes,97.85666666666668,99.60079893439917,87.5,80,94.52290634698642,Safe
Bally Bridge,2023-01-23,23.4933635,72.7835052,22.0,7.1,8.1,506.0,4.0,0.47,90.0,430.0,no,89.23066666666666,91.39311852712282,77.25,74,85.96020222480352,Safe
Howrah Ghat,2023-04-06,26.539345,80.48782,24.88953091982379,7.5,7.5,989.0,3.77,2.0,2.0,1.6,yes,83.48333333333333,99.80019986673332,83.75,80,88.08339329335332,Safe
Howrah Ghat,2023-06-01,18.817902,73.27484,26.9166667,6.575,7.375,129.748333,5.0,0.73968333,66.6666667,157.5,yes,91.44410333933334,93.5506985000434,80.0625,80,88.65535088574636,Safe
Babughat,2023-02-25,22.882515,88.014097,29.5909091,10.92,8.20909091,747.272727,9.34545455,0.42239091,42972.7273,67300.0,no,79.72875393533333,2.173610189332203e-17,95.531818175,75,58.49786520913334,Moderate
Bally Bridge,2023-09-09,21.24850768681818,78.72098095669318,19.5,7.6,7.6,655.0,5.29,9.0,43.0,0.3,yes,79.19666666666666,95.79113900670306,83.5,74,84.51600836867759,Safe
Babughat,2023-10-15,22.4744363,88.1000377,27.0833,5.88333,7.7925,326.167,2.78333,0.38,32500.0,68833.3,yes,92.72322333333334,7.681204685202095e-13,73.4729,75,59.28386933333356,Moderate
Howrah Ghat,2023-05-26,17.2478932,81.6432353,26.2166667,6.7,7.7525,243.916667,1.0,1.20325,3.0,329.666667,yes,95.26489999666668,99.7004495503373,77.85624999999999,80,91.58734486376788,Safe
